RacaID,lat,long,upedonid,rcasiteid,SOCstock5,SOCstock30,SOCstock100
C1401F42,34.98,-81.72,C1401F421,C1401F42,41.7086864259838,64.5406121643057,97.1491276210836
C1803P01,36.26,-81.72,C1803P0101,C1803P01,37.9600584393913,89.7031091974725,159.029721400563
C1311F25,38.89,-81.71,C1311F2501,C1311F25,126.845306985475,170.759679083506,214.292493687448
C1402F04,31.4,-81.71,C1402F041,C1402F04,18.7958910512334,44.6985782785887,69.7537594941833
C1508R01,26.93,-81.7,C1508R0101,C1508R01,3.10785913530142,20.8980400971542,50.9433110237191
C1809P02,36.31,-81.69,C1809P0201,C1809P02,25.9804634407542,89.9167337601714,172.585121931814
F1401F01,34.65,-81.68,F1401F011,F1401F01,42.5821085061486,61.7465414118317,63.6032324942479
C1408P20,30.47,-81.68,C1408P201,C1408P20,17.6314112684014,77.4076899288241,93.5938656144832
C1506W01,28.61,-81.68,C1506W0101,C1506W01,178.590545814298,915.117316222385,3620.85172319993
C1311F22,38.86,-81.67,C1311F2201,C1311F22,67.1038832903455,101.714725155262,112.668023522496
F1807F94,35.97,-81.67,F1807F9401,F1807F94,34.4669928301995,63.5739385519555,82.2164090990115
C1314F11,39.72,-81.67,c1314f111,C1314F11,62.0791019990703,80.1576499483864,80.5046903780305
C1506W04,29.61,-81.67,C1506W0401,C1506W04,125.966292308122,884.897952698615,2566.03915178017
C1803F02,36.34,-81.66,C1803F0201,C1803F02,74.6502437515386,260.294368348227,NA
C1206P02,40.88,-81.66,C1206P02-1,C1206P02,14.5539328415132,52.8437727053113,82.0935324983308
C1501P05,28.31,-81.65,C1501P0501,C1501P05,4.93409597073052,12.9463030873164,23.5314323535111
C1511P01,27.21,-81.65,C1511P0101,C1511P01,24.5551187142049,36.9022735967212,59.8540797253227
C1504F09,29.77,-81.64,C1504F0901,C1504F09,7.55159038779665,232.947684349478,382.302267588713
F1401F06,34.61,-81.64,F1401F061,F1401F06,50.6250215577323,71.7356643791655,77.2221587744457
F1504F06,29.19,-81.63,nan,nan,nan,nan,nan
F1506F79,29.18,-81.62,F1506F7901,F1506F79,160.803138200844,927.896878881551,3075.75935278753
C1501C03,28.87,-81.62,C1501C0301,C1501C03,1.05472275989555,8.70214309155142,39.9613227281984
C1508W07,26.07,-81.61,C1508W0701,C1508W07,5.43909392237898,11.0627509520417,15.4007441067935
C1504P01,28.54,-81.61,C1504P0101,C1504P01,16.3439425704972,47.7869733020047,81.7167865119497
C1314F28,40.13,-81.61,c1314f281,C1314F28,72.1992305131286,86.5264235959545,99.5294052411975
C1307F51,39.96,-81.6,c1307f5101,C1307F51,10.9154982571475,29.5960327296576,41.5025146022352
C1405W73,30.56,-81.58,C1405W731,C1405W73,50.5586134682361,349.378485364119,1273.86613833809
C1807F76,36.13,-81.58,C1807F7601,C1807F76,79.8085525704748,140.995474294866,159.717962790016
C1408F16,30.5,-81.56,C1408F161,C1408F16,97.2644219310816,213.159598456013,NA
C1311F16,38.84,-81.55,C1311F1601,C1311F16,16.7366464581453,45.7159995148703,78.5084461890646
C1508W04,26.04,-81.55,C1508W0401,C1508W04,21.0970159663305,35.4148037680368,49.4817053580817
C1302P06,37.01,-81.54,C1302P06-1,C1302P06,9.52649742800664,30.5404624007802,60.6688192312676
C1405W03,30.55,-81.54,C1405W031,C1405W03,16.9825180285346,83.0719648996491,302.094994366686
C1401F30,34.47,-81.54,C1401F301,C1401F30,44.6448509451823,52.1560987670762,53.0025593576291
C1504C01,26.38,-81.53,C1504C0101,C1504C01,3.33025634132784,17.4628059228862,62.6507322346633
C1311P03,36.96,-81.53,C1311P03-1,C1311P03,26.9915240032229,84.2510676933735,136.156821951157
C1504R05,27.18,-81.52,C1504R0501,C1504R05,16.1378279212465,20.4093650763144,140.65321479701
C1501R05,27.55,-81.52,C1501R0501,C1501R05,3.85629727359858,6.80315196015364,9.61087240378871
C1309P01,38.98,-81.52,C1309P0101,C1309P01,9.27453335347123,24.1098552633029,35.8180232299247
C1307P29,40.04,-81.51,c1307p2901,C1307P29,39.9368319691303,77.6555456101703,110.770602701189
C1311F02,39.23,-81.51,C1311F0201,C1311F02,26.1054741934662,72.1538123171011,134.424838698545
C1201P03,40.97,-81.5,C1201P03-01,C1201P03,18.0320539955054,61.4071810016254,82.0354743292607
C1501C09,27.55,-81.49,C1501C0901,C1501C09,3.98877485629374,9.89295542526412,15.5083143075072
C1511F07,29.27,-81.49,C1511F0701,C1511F07,21.36225576686,69.9738711176444,164.786408530628
C1314F06,40.41,-81.48,c1314f0601,C1314F06,19.0465593549395,76.7873656180759,122.9107212406
C1311F05,39.09,-81.48,C1311F0501,C1311F05,11.5574591574489,35.7739494533894,53.7123893736014
C1401F60,34.57,-81.48,C1401F601,C1401F60,47.0434760610803,64.6923702147576,84.2237264459452
C1408F04,30.61,-81.47,C1408F041,C1408F04,231.24138314007,646.025712956885,767.172285199125
C1505W01,26,-81.45,C1505W0101,C1505W01,28.7920580285349,44.9929275203436,NA
C1311F08,38.89,-81.44,C1311F0801,C1311F08,15.660117222203,42.9442148766539,66.5579225259789
C1502P01,27,-81.43,C1502P0101,C1502P01,24.713397829453,131.330888496013,350.291942702133
C1406P23,33.76,-81.43,C1406P231,C1406P23,24.4516206733711,44.7598286209111,60.1162726848212
C1512F01,27.38,-81.42,nan,nan,nan,nan,nan
C1307F38,38.61,-81.41,C1307F3801,C1307F38,48.1482012952968,77.1681126020437,96.0298882062019
C1404P05,33.41,-81.41,C1404P051,C1404P05,12.0980565224032,33.5904864961631,43.7776240366707
C1407P31,34.93,-81.39,C1407P311,C1407P31,22.5812390706524,47.2869433324688,78.5591068335745
C1305P01,40.59,-81.39,c1305p0101,C1305P01,18.7721086944338,62.115451554155,76.9491557844072
C1504R04,27.57,-81.38,C1504R0401,C1504R04,3.94337406274333,9.05775406522891,13.5767004600905
C1512W04,25.88,-81.38,C1512W0401,C1512W04,159.365599793969,752.780484858127,2034.50662126145
C1311F27,38.96,-81.36,C1311F2701,C1311F27,20.748389099044,45.7503311359512,80.4061823027945
C1401F64,34.59,-81.36,C1401F641,C1401F64,56.4438970439845,81.0109407511699,101.304289329377
C1307F04,38.88,-81.35,C1307F0401,C1307F04,44.0681812407363,59.954110244555,82.2115879629914
C1501F06,29.09,-81.34,C1501F0601,C1501F06,4.36549726956128,20.6621755576579,51.2729806275843
C1807F11,36.37,-81.34,C1807F1101,C1807F11,101.417608595704,153.409808954435,184.698237102618
C1202C05,40.94,-81.32,C1202C05-1,C1202C05,13.0797142243239,73.941992716224,1246.41330210086
C1805P28,36.54,-81.32,C1805P2801,C1805P28,92.4602204298872,175.080004259101,206.91092218709
C1510W05,29.23,-81.29,C1510W0501,C1510W05,38.493597429495,98.6047330653213,107.392265050155
C1307F58,39.76,-81.29,c1307f5801,C1307F58,19.4390731542843,88.6918452335382,156.261969678736
C1401F35,34.28,-81.28,C1401F351,C1401F35,24.0359935084076,40.7099610828913,41.271081571285
C1508P02,26.78,-81.27,C1508P0201,C1508P02,12.3868259914344,28.4802298686425,30.530370918411
C1401F41,34.61,-81.27,C1401F411,C1401F41,6.93412821419082,58.8173584000215,92.3345113838882
C1508R03,28.02,-81.27,C1508R0301,C1508R03,26.9875586134578,30.8662392500491,34.3002585487466
C1201C02,41.04,-81.27,C1201C02-C,C1201C02,11.4693450584061,37.6157371082394,46.702874029509
C1404P06,36.08,-81.26,2011NC193-501,C1404P06,17.8552786470723,45.6082663261595,60.5455182392889
C1511P04,27.18,-81.25,nan,nan,nan,nan,nan
C1508W02,25.26,-81.23,nan,nan,nan,nan,nan
C1502C06,26.28,-81.22,C1502C0601,C1502C06,5.53403759620021,28.0652093981274,30.907163705004
C1512P07,27.37,-81.22,C1512P0701,C1512P07,64.5342482465314,336.66481907088,556.639355729202
C1504R01,27.07,-81.22,C1504R0101,C1504R01,16.9158056889286,52.1655798497233,101.767612816364
C1401P04,34.68,-81.22,C1401P041,C1401P04,22.8758464361482,41.7002659679842,43.1649325017933
F1512R01,27.63,-81.22,nan,nan,nan,nan,nan
C1302P01,37.17,-81.21,C1302P01-1,C1302P01,21.5061339626639,67.7423164915641,86.5157230395777
C1512C06,27.25,-81.21,C1512C0601,C1512C06,30.4163344035869,246.249528783953,NA
C1512F04,29.24,-81.19,C1512F0401,C1512F04,192.433968907934,1064.81114213754,1892.87676796283
C1311F10,39.54,-81.19,c1311f101,C1311F10,82.5335937243322,129.091139155018,164.158055022076
C1307P07,39.88,-81.19,c1307p0701,C1307P07,19.6433364028081,52.0506083587076,57.2870394823463
C1506P01,28.4,-81.19,C1506P0101,C1506P01,219.218570746429,1228.3633966923,4114.17787323769
C1212C04,41.26,-81.18,C1212C04-01,C1212C04,11.1773338182526,66.0361106846087,94.1369122022582
C1502P03,26.33,-81.17,C1502P0301,C1502P03,20.1905260923963,58.4469068554084,61.459636798183
C1310W05,40.69,-81.14,c1310w0501,C1310W05,31.8866166663611,89.3091974409133,130.984930478359
C1311P01,37.09,-81.14,C1311P01-1,C1311P01,19.6212843574845,65.0155838891847,74.8382493825924
C1307F06,39.37,-81.13,c1307f061,C1307F06,72.5832155677618,118.29142085888,142.465493997639
C1504P02,28.82,-81.13,C1504P0201,C1504P02,20.8444797555939,49.1155756610002,66.9553916148991
C1406F11,32.92,-81.12,C1406F111,C1406F11,20.0533273488018,49.1895522986135,80.6820257485345
C1506C04,26.81,-81.12,C1506C0401,C1506C04,38.2385011891313,217.80949584679,373.366505078933
C1407C09,35.85,-81.12,2010NC003-501,C1407C09,18.0707407084205,37.8962284785915,67.5556101241732
C1508R05,27.59,-81.11,C1508R0501,C1508R05,27.5774073712165,194.518469512694,304.503760480057
C1801F12,36.43,-81.1,C1801F1201,C1801F12,115.758810162908,202.258847811031,256.799740208872
C1402W01,32.79,-81.1,C1402W011,C1402W01,28.8082927317941,55.048561978909,69.3479340453361
C1307F30,40.52,-81.1,c1307f3001,C1307F30,18.7681006639746,49.8458767814948,62.5862292318216
C1405W55,32.17,-81.1,C1405W551,C1405W55,97.0143064367015,NA,NA
C1511P03,27.14,-81.1,C1511P0301,C1511P03,14.3406105181036,57.6451411198008,62.8274639449609
C1401F58,34.55,-81.08,C1401F581,C1401F58,22.5921439753446,102.298722920369,152.330705042149
C1406P14,35.15,-81.08,C1406P141,C1406P14,21.8981150500729,40.6146249876812,70.0206142788963
C1511C01,27.42,-81.06,C1511C0101,C1511C01,3.38035752671771,6.74215596474482,14.4369240594071
C1208C01,41.79,-81.05,C1208C01-C,C1208C01,12.162710382485,38.3724107621329,64.8619861166451
C1511W06,27.91,-81.04,C1511W0601,C1511W06,24.6974777403116,45.0152560380085,59.0100219078345
C1504W09,26.34,-81.04,C1504W0901,C1504W09,15.5159755755091,44.7159422583298,52.6537612811213
C1408F84,32.57,-81.04,C1408F841,C1408F84,23.0641805136357,51.7842304933874,64.5952468731736
C1403F05,33.51,-81.03,C1403F051,C1403F05,158.856523671228,300.81534092391,503.842882297883
C1501R01,27.07,-81.02,C1501R0101,C1501R01,7.16807799976021,25.029126921085,45.9908205743175
C1511R03,27.57,-81.02,C1511R0301,C1511R03,11.7628158796818,31.5579993581156,71.1576868820511
C1307F44,38.69,-81.02,C1307F4401,C1307F44,69.7344565904079,129.465185173583,151.135099231229
C1307P05,39.42,-81.01,c1307p051,C1307P05,16.804413749788,42.5024135551002,51.3635377161403
C1504R02,28.02,-81.01,C1504R0201,C1504R02,18.5741816768709,45.1004457241128,NA
C1510R03,27.15,-81.01,C1510R0301,C1510R03,3.66465357587688,35.705073072937,59.6665397715774
C1502R01,27.1,-81,C1502R0101,C1502R01,16.5578891413909,130.8075316899,133.331013663082
C1403W04,33.84,-80.98,C1403W041,C1403W04,88.5769617855297,124.242719957996,NA
C1307F26,37.44,-80.98,C1307F26-1,C1307F26,163.060091953963,200.173343175536,223.409115004222
C1512C05,26.68,-80.98,C1512C0501,C1512C05,76.3588439495572,207.826776232542,329.764225550722
C1402F03,32.85,-80.97,C1402F031,C1402F03,19.0341341920006,78.8420030989161,NA
C1404W07,32.76,-80.96,C1404W071,C1404W07,141.34704390061,247.095827260063,332.134570982487
C1206F11,40.81,-80.96,C1206F11-1,C1206F11,28.0343911798166,78.6970080277572,108.304113722592
C1806F02,36.58,-80.95,C1806F0201,C1806F02,16.3217171948778,63.4374966121633,NA
C1206C06,40.79,-80.95,C1206C06-C,C1206C06,9.12714318199882,60.6818089994891,96.131036051785
C1506P03,26.49,-80.94,C1506P0301,C1506P03,34.355133846381,275.275070569767,459.793376899359
C1311F18,39.08,-80.93,C1311F1801,C1311F18,137.952940303133,165.931097651677,196.603339936656
C1407P27,35.4,-80.93,C1407P271,C1407P27,33.5457519193631,58.325485943441,109.058737416497
C1307F48,39.46,-80.93,c1307f481,C1307F48,53.477309252,102.472586412141,123.315490416881
C1408W10,32.46,-80.93,C1408W101,C1408W10,149.741923378966,239.026780591169,255.808237598848
C1511C04,27.47,-80.92,C1511C0401,C1511C04,4.95353475568773,9.9985986053993,73.955300345225
C1315P03,36.95,-80.91,C1315P03-1,C1315P03,19.3397925639263,43.7404186377437,53.2698436454438
C1307F11,37.82,-80.91,C1307F11-1,C1307F11,15.5018699637281,65.563299627917,77.3616912565064
C1212P09,41.03,-80.89,C1212P09-1,C1212P09,30.2766287208935,77.3027539501922,112.375481941304
C1408F80,32.35,-80.89,C1408F801,C1408F80,118.826327114224,143.581686397981,171.3676630229
C1402W02,33.53,-80.88,C1402W021,C1402W02,98.0368925699993,166.24959900656,209.280040936446
C1502R85,26.18,-80.88,C1502R8501,C1502R85,7.25940119136462,17.8813375879194,17.8813375879194
C1308P05,36.89,-80.87,C1308P05-1,C1308P05,23.2869850669912,74.4940700638077,185.05848448362
C1404C04,33.62,-80.86,C1404C041,C1404C04,7.77058425701015,27.7249611550067,50.7188854145646
C1511R01,27.9,-80.85,nan,nan,nan,nan,nan
C1504R03,27.72,-80.85,C1504R0301,C1504R03,21.1870254420284,36.0568031987764,52.3941845089565
C1408P08,32.43,-80.84,C1408P081,C1408P08,12.4511721319848,38.8949475874813,74.5309210847661
C1407P19,34.77,-80.84,C1407P191,C1407P19,24.489857193854,47.7065349129179,78.0423246074858
C1407P02,34.94,-80.84,C1407P021,C1407P02,31.8001836820501,60.047802268497,95.1621320297699
C1401F10,35.07,-80.84,C1401F101,C1401F10,57.4678406622121,79.7649191687626,87.2537615376804
C1403F01,34.77,-80.83,C1403F011,C1403F01,25.3586028438512,52.8725098924081,104.758886604822
C1511F01,27.68,-80.83,C1511F0101,C1511F01,9.8147071744616,49.4967988124123,122.503564082092
C1408F78,32.75,-80.82,C1408F781,C1408F78,101.355078797416,143.367405202534,151.014991568812
C1408F75,33.6,-80.81,C1408F751,C1408F75,222.349269787258,246.866985819327,255.818214967232
C1305F20,38.24,-80.8,C1305F20-1,C1305F20,91.2289988561989,180.611301759654,228.318741846707
C1309P02,40.69,-80.77,c1309p0201,C1309P02,43.9995170135272,193.842548019991,255.587092614729
C1314F45,40.48,-80.73,c1314f4501,C1314F45,15.2644452244996,50.5628461365963,69.9928229383905
C1406W08,32.6,-80.73,C1406W081,C1406W08,10.0865043867753,42.9900308698139,NA
C1512P06,27.75,-80.71,nan,nan,nan,nan,nan
C1307P03,37.63,-80.71,C1307P03-1,C1307P03,10.6596696798872,29.9093033015569,38.4742835302694
C1406P10,34.66,-80.7,C1406P101,C1406P10,17.7529955567645,46.4467529359011,63.9440733079851
C1408P11,35.83,-80.7,2011NC159-501,C1408P11,17.2001746198691,45.3510844505325,105.409767055452
C1504P09,27.24,-80.7,C1504P0901,C1504P09,12.2922018239139,64.9037706424318,150.056667970084
C1506W09,27.7,-80.69,C1506W0901,C1506W09,109.97580648902,817.442901535421,2798.35076766535
C1302F05,38.76,-80.69,C1302F0501,C1302F05,7.63898445166868,48.6238534377571,89.3327203406546
C1506C06,26.81,-80.68,C1506C0601,C1506C06,64.3085190637741,438.909087192061,1504.79000270488
C1512C95,27.7,-80.67,C1512C9501,C1512C95,33.2858909717809,713.747120034491,1179.7703850927
C1512C07,27.7,-80.67,C1512C0701,C1512C07,156.084105015198,989.341238290187,1293.15715881425
C1512P04,27.63,-80.67,C1512P0401,C1512P04,117.224591681461,577.404626993097,627.84443956677
C1408P09,35.39,-80.66,C1408P091,C1408P09,30.0717116344212,74.5033525668472,129.514475680359
C1506C07,26.82,-80.65,C1506C0701,C1506C07,58.3559582693964,427.980637102199,2191.14922809463
C1502W06,27.1,-80.65,C1502W0601,C1502W06,37.6933052973051,87.2731950509378,87.2731950509378
C1212F08,41.22,-80.65,C1212F08-1,C1212F08,28.6709281828527,62.15011572794,86.5748315414037
C1511R05,27.09,-80.64,C1511R0501,C1511R05,26.7072283643934,62.6807705198091,99.2365779208885
C1504W01,27.27,-80.64,C1504W0101,C1504W01,74.4155668579237,545.878466872841,1237.18133869676
C1307P12,39.92,-80.64,c1307p1201,C1307P12,20.2729878475816,53.7474708794566,72.1348992934307
C1511R04,27.43,-80.64,C1511R0401,C1511R04,9.76711992319369,29.7688082788256,36.8559029485228
C1506C03,26.88,-80.62,C1506C0301,C1506C03,42.7773573108527,233.781843377152,1765.34349290545
C1506C01,26.95,-80.6,C1506C0101,C1506C01,38.6675113243591,970.93270725429,2114.35538588127
C1302C04,40.24,-80.59,c1302c041,C1302C04,14.189472707504,87.2839903202709,195.872809762651
C1508P01,27.11,-80.59,C1508P0101,C1508P01,8.46166621709617,41.883332518949,49.8400301527529
C1307F14,38.76,-80.59,C1307F1401,C1307F14,53.1979162643066,88.4154805964396,106.895915583144
C1506C05,26.48,-80.58,C1506C0501,C1506C05,70.878028147275,474.695138390766,505.851920479808
C1311P05,38.67,-80.57,C1311P05-1,C1311P05,40.1569002049706,107.427267896278,140.992108168995
C1511R07,27.83,-80.56,C1511R0701,C1511R07,9.2587440696693,20.1437390096423,135.981657077253
C1307F03,40.26,-80.55,c1307f031,C1307F03,86.6931271865339,140.776892489008,183.783375295877
C1406P09,35.05,-80.54,nan,nan,nan,nan,nan
C1510R01,26.98,-80.54,C1510R0101,C1510R01,5.32767548613996,13.5362498861681,23.6089952378686
C1408F19,32.61,-80.53,C1408F191,C1408F19,35.4393644125312,141.103458212506,164.968975556968
C1406P19,34.69,-80.53,C1406P191,C1406P19,13.47408667641,35.4680703429062,57.2307980573583
C1408P17,36.02,-80.53,2010NC059-501,C1408P17,20.0007394819279,65.0668795335907,210.050387147026
C1502R83,27.14,-80.53,C1502R8301,C1502R83,31.9393886893119,128.462048426705,128.462048426705
C1807F13,36.88,-80.52,C1807F1301,C1807F13,28.7024988690231,77.5497232674397,145.437526113711
C1511P09,27.77,-80.52,C1511P0901,C1511P09,10.2426273788437,23.3993797110455,48.3168780847378
C1510R02,27.22,-80.52,C1510R0201,C1510R02,5.29615315291259,15.3185166688113,23.0716928889846
C1502C05,25.51,-80.52,nan,nan,nan,nan,nan
C1502R07,27.14,-80.51,C1502R0701,C1502R07,29.9662605801901,51.8949202069663,51.8949202069663
C1311P04,37.61,-80.5,C1311P04-1,C1311P04,26.3797665313551,69.7333174522153,92.0468293408321
C1502C01,25.63,-80.5,C1502C0101,C1502C01,96.283233425041,539.306539092159,539.306539092159
C1311P10,37.79,-80.5,C1311P10-1,C1311P10,22.3671793408496,49.0971652193137,71.7043564757476
C1307P25,39.29,-80.5,c1307p2501,C1307P25,40.7991256543004,95.9213690626166,109.448893946446
C1511W05,27.59,-80.49,C1511W0501,C1511W05,66.3831188683105,153.41075087713,238.250501965815
C1401C03,35.25,-80.49,C1401C031,C1401C03,11.5649248216109,24.8164170380899,26.5129677105015
F1307F02,38.95,-80.48,f1307f0201,F1307F02,61.5800427287248,98.8757410651787,125.080939757426
C1512C04,27.12,-80.48,C1512C0401,C1512C04,28.7524481778322,70.0037780118626,164.923931753483
C1314F08,37.27,-80.47,C1314F08-1,C1314F08,124.417301058369,337.705920077651,360.505435410519
C1201F47,40.92,-80.46,C1201F47-01,C1201F47,20.8085125341643,65.449683144917,144.986956431604
C1506C02,26.79,-80.45,C1506C0201,C1506C02,57.1677646967267,1007.24116742342,2441.45942525361
C1504C04,27.76,-80.44,C1504C0401,C1504C04,5.38305172611178,22.1450322577048,73.0876845471028
C1403W02,35.46,-80.44,C1403W021,C1403W02,36.0254449419518,76.0842194447205,147.758549053964
C1504F07,27.65,-80.43,C1504F0701,C1504F07,5.63500205903539,12.6916550222751,72.9008648935078
C1307F53,38.03,-80.43,C1307F53-1,C1307F53,75.3307998073383,102.164050799569,119.667863027926
C1401P16,34.94,-80.41,C1401P161,C1401P16,28.8523949947353,52.7529512933268,59.2582429683231
C1804P09,36.85,-80.4,C1804P0901,C1804P09,45.1887236972366,128.895190307454,NA
C1212F10,41.73,-80.4,C1212F10-1,C1212F10,127.350504414695,175.615219929234,197.071116795122
C1307F01,37.59,-80.4,C1307F01-1,C1307F01,197.687803955395,224.484671375309,235.734273607956
C1307F41,40.03,-80.39,c1307f4101,C1307F41,24.715138955763,68.6387137427644,103.830978768376
C1502C02,25.52,-80.39,C1502C0201,C1502C02,15.4775240877485,32.0435546514946,32.0435546514946
C1401P13,35.11,-80.38,C1401P131,C1401P13,17.8325724835872,36.8280044741892,36.8280044741892
C1401P14,35.24,-80.37,C1401P141,C1401P14,36.7722152629814,57.8789139432614,63.8236621872658
C1307F05,38.79,-80.37,C1307F05-1,C1307F05,121.615335687619,229.555069427933,270.774017847129
C1307F21,38.78,-80.37,C1307F21-1,C1307F21,36.8840703884323,67.7167207320466,83.4644895803706
C1408W02,32.99,-80.37,C1408W021,C1408W02,79.5083751513729,204.402459155426,NA
C1506W05,25.84,-80.36,C1506W0501,C1506W05,49.6600246602653,533.454032230506,1442.77385525501
